CustomerID,Gender,SeniorCitizen,Tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_03846,Female,0,55,One year,Yes,Electronic check,50.86,2797.3,No
CUST_03847,Female,0,67,Month-to-month,Yes,Bank transfer (automatic),71.2,4770.4,Yes
CUST_03848,Female,1,8,Month-to-month,No,Bank transfer (automatic),79.53,636.24,Yes
CUST_03849,Male,0,40,One year,No,Bank transfer (automatic),44.58,1783.2,No
CUST_03850,Male,0,59,Month-to-month,Yes,Bank transfer (automatic),107.46,6340.14,No
CUST_03851,Female,0,32,Month-to-month,Yes,Bank transfer (automatic),89.93,2877.76,Yes
CUST_03852,Male,0,7,Month-to-month,No,Electronic check,56.15,393.05,Yes
CUST_03853,Male,0,2,Month-to-month,Yes,Credit card (automatic),99.37,198.74,No
CUST_03854,Male,0,6,Two year,No,Electronic check,206.832027223222,276.78,Yes
CUST_03855,Female,1,36,Two year,Yes,Bank transfer (automatic),59.84,2154.24,No
CUST_03856,Male,1,32,Month-to-month,No,Mailed check,66.63,2132.16,No
CUST_03857,Female,0,45,Month-to-month,No,Mailed check,94.0,4230.0,No
CUST_03858,Male,0,42,Two year,Yes,Bank transfer (automatic),66.15,2778.3,No
CUST_03859,Female,1,53,Month-to-month,No,Credit card (automatic),83.12,4405.36,Yes
CUST_03860,Male,0,9,Month-to-month,No,Bank transfer (automatic),64.46,580.14,Yes
CUST_03861,Female,0,49,Month-to-month,No,Electronic check,65.22,3195.78,Yes
CUST_03862,Female,0,2,Two year,Yes,Credit card (automatic),49.14,98.28,Yes
CUST_03863,Male,0,67,Month-to-month,No,Credit card (automatic),58.7,3932.9,No
CUST_03864,Female,0,11,Month-to-month,No,Electronic check,70.26,772.86,No
CUST_03865,Female,0,50,Month-to-month,Yes,Credit card (automatic),91.06,4553.0,Yes
CUST_03866,Female,0,35,Month-to-month,No,Bank transfer (automatic),99.85,3494.75,Yes
CUST_03867,Female,0,15,One year,Yes,Bank transfer (automatic),56.63,849.45,No
CUST_03868,Female,0,31,Month-to-month,Yes,Mailed check,64.02,1984.62,Yes
CUST_03869,Female,0,62,Month-to-month,Yes,Electronic check,99.96,6197.52,No
CUST_03870,Female,0,28,Month-to-month,Yes,Credit card (automatic),103.44,2896.32,Yes
CUST_03871,Female,0,25,Month-to-month,No,Credit card (automatic),74.6,1865.0,No
CUST_03872,Male,0,25,Two year,No,Credit card (automatic),31.35,783.75,No
CUST_03873,Male,1,1,Two year,Yes,Bank transfer (automatic),64.75,64.75,No
CUST_03874,Female,1,59,Month-to-month,No,Electronic check,97.04,5725.36,Yes
CUST_03875,Female,0,69,Month-to-month,Yes,Bank transfer (automatic),51.08,3524.52,No
CUST_03876,Male,0,42,Month-to-month,Yes,Credit card (automatic),85.7,3599.4,Yes
CUST_03877,Male,0,34,One year,Yes,Bank transfer (automatic),69.42,2360.28,No
CUST_03878,Male,0,66,One year,Yes,Credit card (automatic),58.94,3890.04,No
CUST_03879,Female,1,18,Month-to-month,Yes,Credit card (automatic),94.99,1709.82,No
CUST_03880,Male,1,5,One year,No,Bank transfer (automatic),61.41,307.05,No
CUST_03881,Female,0,20,One year,Yes,Credit card (automatic),73.84,1476.8,Yes
CUST_03882,Female,0,66,Two year,Yes,Bank transfer (automatic),55.86,3686.76,No
CUST_03883,Male,0,62,Month-to-month,Yes,Mailed check,64.91,4024.42,No
CUST_03884,Female,0,32,Month-to-month,Yes,Bank transfer (automatic),86.39,2764.48,Yes
CUST_03885,Female,0,58,Month-to-month,No,Mailed check,94.21,5464.18,No
CUST_03886,Female,0,50,Two year,Yes,Mailed check,78.7,3935.0,No
CUST_03887,Female,0,38,Two year,No,Bank transfer (automatic),49.01,2304.2200000000003,No
CUST_03888,Male,0,55,One year,Yes,Electronic check,43.22,2377.1,No
CUST_03889,Male,0,28,Month-to-month,No,Electronic check,109.28,3059.84,Yes
CUST_03890,Female,0,22,Month-to-month,Yes,Bank transfer (automatic),87.43,1923.46,Yes
CUST_03891,Female,0,43,Month-to-month,No,Bank transfer (automatic),106.79,4591.97,Yes
CUST_03892,Male,0,36,One year,Yes,Credit card (automatic),45.19,1626.84,No
CUST_03893,Female,0,52,Month-to-month,Yes,Credit card (automatic),70.52,3667.04,No
CUST_03894,Male,0,36,Month-to-month,No,Bank transfer (automatic),58.04,2089.44,No
CUST_03895,Female,1,28,One year,No,Electronic check,81.78,2289.84,No
CUST_03896,Female,0,58,Month-to-month,Yes,Credit card (automatic),102.82,5963.56,Yes
CUST_03897,Male,0,36,Month-to-month,No,Credit card (automatic),80.08,2882.88,No
CUST_03898,Male,0,70,Month-to-month,No,Electronic check,61.2,4284.0,No
CUST_03899,Male,0,9,Two year,Yes,Bank transfer (automatic),36.36,327.24,No
CUST_03900,Male,1,21,One year,Yes,Electronic check,69.41,1457.61,No
CUST_03901,Female,0,64,Two year,Yes,Mailed check,55.32,3540.48,No
CUST_03902,Male,1,61,Month-to-month,Yes,Credit card (automatic),91.69,5593.09,No
CUST_03903,Female,0,40,Two year,No,Credit card (automatic),45.26,1810.4,No
CUST_03904,Male,1,56,Two year,Yes,Credit card (automatic),50.12,2806.72,No
CUST_03905,Male,0,4,One year,Yes,Electronic check,41.07,164.28,No
CUST_03906,Female,1,31,Two year,No,Electronic check,60.51,1875.81,No
CUST_03907,Male,0,27,Month-to-month,Yes,Bank transfer (automatic),75.39,2035.53,Yes
CUST_03908,Male,0,58,Month-to-month,No,Credit card (automatic),105.19,6101.02,No
CUST_03909,Male,0,25,Month-to-month,No,Mailed check,88.51,2212.75,Yes
CUST_03910,Male,1,69,One year,No,Bank transfer (automatic),59.93,4135.17,No
CUST_03911,Female,0,70,One year,No,Electronic check,53.18,3722.6,No
CUST_03912,Female,0,5,Two year,Yes,Mailed check,75.26,376.3,No
CUST_03913,Male,1,8,Month-to-month,Yes,Bank transfer (automatic),50.98,407.84,Yes
CUST_03914,Male,0,9,Month-to-month,Yes,Electronic check,69.61,626.49,No
CUST_03915,Male,0,15,Month-to-month,Yes,Mailed check,106.61,1599.15,No
CUST_03916,Female,0,7,One year,No,Bank transfer (automatic),72.7,508.9,Yes
CUST_03917,Female,0,72,Month-to-month,Yes,Mailed check,81.96,5901.12,No
CUST_03918,Female,1,15,Two year,No,Electronic check,40.18,602.7,Yes
CUST_03919,Female,0,37,Month-to-month,No,Bank transfer (automatic),100.0,3700.0,Yes
CUST_03920,Male,0,39,Month-to-month,Yes,Electronic check,62.25,2427.75,No
CUST_03921,Male,1,6,Two year,Yes,Credit card (automatic),42.41,254.46,No
CUST_03922,Male,0,57,Month-to-month,Yes,Credit card (automatic),61.51,3506.07,Yes
CUST_03923,Female,0,19,Month-to-month,No,Mailed check,59.49,1130.31,Yes
CUST_03924,Male,0,63,Month-to-month,No,Credit card (automatic),107.2,6753.6,Yes
CUST_03925,Female,0,31,Month-to-month,Yes,Electronic check,86.12,2669.72,No
CUST_03926,Female,0,10,Two year,Yes,Mailed check,61.89,618.9,No
CUST_03927,Male,1,67,One year,Yes,Bank transfer (automatic),87.72,5877.24,No
CUST_03928,Male,0,62,Month-to-month,No,Electronic check,63.83,3957.46,No
CUST_03929,Male,0,3,One year,Yes,Bank transfer (automatic),40.3,120.9,No
CUST_03930,Female,0,18,Month-to-month,Yes,Bank transfer (automatic),85.93,1546.74,No
CUST_03931,Female,0,25,Two year,No,Bank transfer (automatic),55.39,1384.75,No
CUST_03932,Male,1,20,Two year,No,Bank transfer (automatic),53.88,1077.6,No
CUST_03933,Male,1,58,Two year,No,Electronic check,33.09,1919.22,No
CUST_03934,Female,0,50,Month-to-month,Yes,Credit card (automatic),77.27,3863.5,Yes
CUST_03935,Male,0,10,Month-to-month,No,Electronic check,67.25,672.5,No
CUST_03936,Female,0,21,Month-to-month,Yes,Credit card (automatic),66.47,1395.87,Yes
CUST_03937,Female,0,29,One year,Yes,Bank transfer (automatic),51.12,1482.48,No
CUST_03938,Male,0,10,One year,Yes,Credit card (automatic),56.63,566.3,No
CUST_03939,Male,0,13,Month-to-month,Yes,Bank transfer (automatic),71.19,925.47,Yes
CUST_03940,Male,0,47,Two year,Yes,Mailed check,45.44,2135.68,No
CUST_03941,Male,0,23,Month-to-month,No,Bank transfer (automatic),108.73,2500.79,No
CUST_03942,Female,0,50,Month-to-month,Yes,Credit card (automatic),105.96,5298.0,Yes
CUST_03943,Female,0,4,Month-to-month,No,Mailed check,84.47,337.88,Yes
CUST_03944,Female,0,67,Month-to-month,Yes,Mailed check,108.86,7293.62,Yes
CUST_03945,Male,0,53,Month-to-month,Yes,Bank transfer (automatic),109.47,5801.91,Yes
CUST_03946,Female,0,2,One year,No,Electronic check,57.8,115.6,No
CUST_03947,Male,1,68,Month-to-month,No,Credit card (automatic),76.71,5216.28,No
CUST_03948,Male,0,65,Month-to-month,Yes,Mailed check,107.54,6990.1,Yes
CUST_03949,Male,0,57,Two year,No,Electronic check,60.43,3444.51,No
CUST_03950,Male,0,70,Month-to-month,Yes,Bank transfer (automatic),62.78,4394.6,No
CUST_03951,Male,0,7,One year,No,Bank transfer (automatic),74.47,521.29,No
CUST_03952,Male,1,19,Month-to-month,Yes,Bank transfer (automatic),62.34,1184.46,No
CUST_03953,Female,0,44,One year,No,Bank transfer (automatic),56.97,2506.68,Yes
CUST_03954,Male,0,63,Two year,Yes,Credit card (automatic),41.38,2606.94,No
CUST_03955,Female,1,65,Month-to-month,No,Mailed check,64.7,4205.5,No
CUST_03956,Female,0,39,One year,No,Credit card (automatic),40.23,1568.97,No
CUST_03957,Male,0,26,Two year,Yes,Mailed check,74.04,1925.04,No
CUST_03958,Male,0,44,One year,No,Electronic check,54.8,2411.2,No
CUST_03959,Male,0,12,Month-to-month,Yes,Electronic check,55.18,662.16,Yes
CUST_03960,Female,0,22,Month-to-month,Yes,Mailed check,55.22,1214.84,No
CUST_03961,Male,0,14,One year,No,Bank transfer (automatic),67.8,949.2,Yes
CUST_03962,Female,0,30,Two year,Yes,Electronic check,79.65,2389.5,No
CUST_03963,Male,1,44,Month-to-month,Yes,Credit card (automatic),58.7,2582.8,No
CUST_03964,Male,0,38,Month-to-month,Yes,Mailed check,55.98,2127.24,No
CUST_03965,Female,0,59,Month-to-month,No,Electronic check,76.3,4501.7,Yes
CUST_03966,Female,0,42,Month-to-month,Yes,Mailed check,83.8,3519.6,Yes
CUST_03967,Male,0,52,Month-to-month,Yes,Bank transfer (automatic),67.66,3518.32,Yes
CUST_03968,Female,0,63,Month-to-month,No,Mailed check,68.15,4293.45,Yes
CUST_03969,Female,1,61,Month-to-month,No,Electronic check,75.47,4603.67,Yes
CUST_03970,Female,0,34,Month-to-month,No,Mailed check,68.85,2340.9,Yes
CUST_03971,Female,0,39,Two year,No,Electronic check,75.77,2955.03,No
CUST_03972,Female,0,41,Month-to-month,No,Electronic check,52.52,2153.32,Yes
CUST_03973,Male,0,37,Month-to-month,Yes,Electronic check,64.07,2370.59,No
CUST_03974,Male,1,65,Month-to-month,Yes,Credit card (automatic),98.51,6403.15,No
CUST_03975,Female,0,32,Two year,No,Bank transfer (automatic),71.7,2294.4,No
CUST_03976,Male,1,8,Two year,No,Bank transfer (automatic),35.58,284.64,No
CUST_03977,Male,0,18,Two year,No,Mailed check,78.69,1416.42,No
CUST_03978,Female,0,45,Month-to-month,Yes,Mailed check,91.6,4122.0,Yes
CUST_03979,Male,0,33,Two year,Yes,Electronic check,43.63,1439.79,No
CUST_03980,Female,0,5,Month-to-month,No,Bank transfer (automatic),77.36,386.8,Yes
CUST_03981,Female,0,36,Month-to-month,No,Mailed check,67.83,2441.88,Yes
CUST_03982,Male,0,23,One year,No,Mailed check,47.5,1092.5,No
CUST_03983,Female,0,40,Two year,Yes,Bank transfer (automatic),44.56,1782.4,No
CUST_03984,Female,0,5,Two year,Yes,Electronic check,59.0,295.0,No
CUST_03985,Female,0,34,Two year,No,Mailed check,71.3,2424.2,No
CUST_03986,Female,0,24,Two year,No,Electronic check,48.18,1156.32,No
CUST_03987,Female,1,17,Month-to-month,Yes,Bank transfer (automatic),70.87,1204.79,No
CUST_03988,Male,0,71,Month-to-month,Yes,Bank transfer (automatic),78.08,5543.68,No
CUST_03989,Male,0,22,Month-to-month,No,Mailed check,88.67,1950.74,No
CUST_03990,Female,0,15,Two year,No,Mailed check,67.58,1013.7,No
CUST_03991,Female,0,15,Month-to-month,Yes,Bank transfer (automatic),69.61,1044.15,No
CUST_03992,Male,0,25,Two year,Yes,Electronic check,59.32,1483.0,No
CUST_03993,Female,0,53,Month-to-month,Yes,Electronic check,73.36,3888.08,No
CUST_03994,Male,0,21,Month-to-month,Yes,Credit card (automatic),92.98,1952.58,No
CUST_03995,Female,1,66,Month-to-month,No,Bank transfer (automatic),59.88,3952.08,No
CUST_03996,Female,0,32,Month-to-month,Yes,Mailed check,65.42,2093.44,No
CUST_03997,Female,0,21,Two year,No,Bank transfer (automatic),51.3,1077.3,No
CUST_03998,Female,0,68,Month-to-month,No,Mailed check,103.36,7028.48,No
CUST_03999,Female,0,44,Month-to-month,Yes,Electronic check,84.4,3713.6,Yes
CUST_04000,Female,0,66,Month-to-month,Yes,Mailed check,107.92,7122.72,No
CUST_04001,Female,0,14,Month-to-month,Yes,Credit card (automatic),56.2,786.8,Yes
CUST_04002,Male,0,15,Month-to-month,Yes,Electronic check,77.61,1164.15,No
CUST_04003,Male,0,20,Month-to-month,Yes,Credit card (automatic),75.14,1502.8,No
CUST_04004,Male,0,34,Two year,No,Bank transfer (automatic),60.01,2040.34,No
CUST_04005,Female,0,36,Month-to-month,No,Mailed check,98.72,3553.92,No
CUST_04006,Female,0,9,Month-to-month,No,Electronic check,100.49,904.41,No
CUST_04007,Female,0,71,One year,No,Mailed check,73.51,5219.21,Yes
CUST_04008,Female,1,30,Month-to-month,No,Credit card (automatic),88.49,2654.7,No
CUST_04009,Female,1,63,Month-to-month,No,Electronic check,106.94,6737.22,No
CUST_04010,Female,0,35,One year,Yes,Credit card (automatic),59.18,2071.3,No
CUST_04011,Female,0,13,Month-to-month,No,Electronic check,99.97,1299.61,No
CUST_04012,Male,0,46,One year,Yes,Bank transfer (automatic),86.08,3959.68,No
CUST_04013,Female,0,56,Month-to-month,Yes,Bank transfer (automatic),79.49,4451.44,Yes
CUST_04014,Male,0,9,Two year,Yes,Mailed check,66.46,598.14,No
CUST_04015,Male,0,36,Two year,No,Credit card (automatic),48.85,1758.6,Yes
CUST_04016,Female,0,3,Month-to-month,No,Credit card (automatic),59.53,178.59,Yes
CUST_04017,Female,0,19,Month-to-month,No,Electronic check,85.19,1618.61,No
CUST_04018,Male,0,28,Month-to-month,No,Bank transfer (automatic),61.79,1730.12,No
CUST_04019,Male,1,23,Month-to-month,Yes,Mailed check,77.46,1781.58,Yes
CUST_04020,Female,0,7,Two year,No,Bank transfer (automatic),73.64,515.48,No
CUST_04021,Female,0,14,Two year,No,Credit card (automatic),34.3,480.2,No
CUST_04022,Male,0,46,Month-to-month,No,Mailed check,51.83,2384.18,No
CUST_04023,Female,0,15,One year,Yes,Bank transfer (automatic),70.32,1054.8,No
CUST_04024,Female,0,67,Month-to-month,Yes,Bank transfer (automatic),69.86,4680.62,Yes
CUST_04025,Female,0,15,One year,No,Electronic check,60.9,913.5,No
CUST_04026,Male,1,51,Two year,Yes,Electronic check,50.29,2564.79,No
CUST_04027,Male,0,8,One year,No,Credit card (automatic),44.33,354.64,No
CUST_04028,Male,0,69,Month-to-month,Yes,Bank transfer (automatic),50.21,3464.49,No
CUST_04029,Female,0,62,One year,No,Electronic check,84.92,5265.04,No
CUST_04030,Female,0,51,Month-to-month,Yes,Bank transfer (automatic),63.07,3216.57,No
CUST_04031,Male,0,63,One year,No,Mailed check,214.28338756754275,3861.9,Yes
CUST_04032,Male,1,68,Month-to-month,Yes,Bank transfer (automatic),108.32,7365.76,No
CUST_04033,Male,1,16,Month-to-month,No,Bank transfer (automatic),99.61,1593.76,No
CUST_04034,Female,0,24,One year,Yes,Credit card (automatic),45.4,1089.6,No
CUST_04035,Male,0,6,Two year,No,Mailed check,55.43,332.58,Yes
CUST_04036,Male,0,57,Month-to-month,No,Mailed check,93.8,5346.6,No
CUST_04037,Female,0,31,Two year,Yes,Electronic check,64.92,2012.52,No
CUST_04038,Female,1,6,One year,No,Mailed check,78.04,468.24,Yes
CUST_04039,Female,0,29,One year,Yes,Credit card (automatic),62.87,1823.23,No
CUST_04040,Male,0,67,Two year,Yes,Electronic check,38.8,2599.6,No
CUST_04041,Female,0,3,Month-to-month,Yes,Bank transfer (automatic),77.89,233.67,Yes
CUST_04042,Female,0,28,Two year,No,Mailed check,62.39,1746.92,No
CUST_04043,Male,1,48,Month-to-month,Yes,Bank transfer (automatic),86.52,4152.96,No
CUST_04044,Female,0,10,Month-to-month,Yes,Electronic check,54.23,542.3,Yes
CUST_04045,Male,0,33,One year,No,Mailed check,43.25,1427.25,No
CUST_04046,Male,0,67,Two year,No,Electronic check,78.26,5243.42,No
CUST_04047,Female,0,69,Two year,Yes,Electronic check,37.59,2593.71,No
CUST_04048,Female,0,12,One year,No,Mailed check,54.72,656.64,Yes
CUST_04049,Female,0,57,One year,No,Mailed check,78.38,4467.66,No
CUST_04050,Female,0,44,Month-to-month,Yes,Electronic check,74.58,3281.52,No
CUST_04051,Female,0,13,Two year,No,Credit card (automatic),39.07,507.91,No
CUST_04052,Female,0,24,Month-to-month,Yes,Mailed check,78.03,1872.72,No
CUST_04053,Male,0,44,One year,No,Electronic check,68.45,3011.8,Yes
CUST_04054,Male,0,57,One year,Yes,Bank transfer (automatic),62.64,3570.48,No
CUST_04055,Female,0,16,One year,No,Bank transfer (automatic),85.95,1375.2,No
CUST_04056,Male,0,21,Month-to-month,Yes,Mailed check,67.08,1408.68,No
CUST_04057,Female,0,51,Two year,No,Mailed check,63.07,3216.57,No
CUST_04058,Male,0,21,One year,Yes,Bank transfer (automatic),45.61,957.81,No
CUST_04059,Male,0,60,Two year,Yes,Electronic check,49.61,2976.6,No
CUST_04060,Male,1,51,Month-to-month,Yes,Electronic check,94.46,4817.46,No
CUST_04061,Female,0,21,One year,No,Electronic check,51.24,1076.04,No
CUST_04062,Male,0,6,One year,Yes,Credit card (automatic),69.49,416.94,Yes
CUST_04063,Female,0,65,One year,Yes,Mailed check,47.67,3098.55,No
CUST_04064,Male,0,58,Two year,Yes,Credit card (automatic),35.14,2038.12,No
CUST_04065,Male,0,6,Month-to-month,No,Credit card (automatic),81.39,488.34,Yes
CUST_04066,Male,0,65,Month-to-month,Yes,Credit card (automatic),90.5,5882.5,No
CUST_04067,Male,0,34,Month-to-month,No,Credit card (automatic),56.8,1931.2,No
CUST_04068,Male,0,56,Month-to-month,Yes,Electronic check,105.07,5883.92,No
CUST_04069,Female,0,3,Two year,Yes,Mailed check,41.29,123.87,Yes
CUST_04070,Female,0,42,Month-to-month,Yes,Mailed check,57.2,2402.4,No
CUST_04071,Male,0,62,Month-to-month,No,Credit card (automatic),62.16,3853.92,Yes
CUST_04072,Male,0,6,Month-to-month,Yes,Mailed check,60.17,361.02,Yes
CUST_04073,Male,0,6,One year,Yes,Bank transfer (automatic),44.53,267.18,Yes
CUST_04074,Male,1,63,Month-to-month,Yes,Electronic check,97.87,6165.81,No
CUST_04075,Female,0,20,Month-to-month,No,Mailed check,79.73,1594.6,No
CUST_04076,Male,0,21,Month-to-month,Yes,Electronic check,73.31,1539.51,No
CUST_04077,Female,1,2,Month-to-month,No,Bank transfer (automatic),107.04,214.08,No
CUST_04078,Male,0,56,Two year,Yes,Electronic check,48.55,2718.8,No
CUST_04079,Female,0,10,Month-to-month,Yes,Bank transfer (automatic),60.02,600.2,Yes
CUST_04080,Male,0,70,One year,Yes,Credit card (automatic),53.7,3759.0,No
CUST_04081,Male,1,23,Two year,No,Mailed check,41.95,964.85,No
CUST_04082,Female,1,30,Two year,No,Credit card (automatic),54.94,1648.2,No
CUST_04083,Male,0,37,Two year,Yes,Mailed check,44.58,1649.46,No
CUST_04084,Male,0,55,Two year,No,Credit card (automatic),55.8,3069.0,No
CUST_04085,Male,0,49,Month-to-month,Yes,Bank transfer (automatic),90.16,4417.84,No
CUST_04086,Female,0,34,One year,No,Mailed check,78.86,2681.24,No
CUST_04087,Male,0,44,Month-to-month,Yes,Credit card (automatic),92.61,4074.84,No
CUST_04088,Male,0,22,Month-to-month,Yes,Electronic check,62.34,1371.48,Yes
CUST_04089,Female,0,31,Two year,No,Electronic check,35.79,1109.49,No
CUST_04090,Female,0,7,One year,No,Credit card (automatic),67.12,469.84,Yes
CUST_04091,Female,0,21,One year,Yes,Bank transfer (automatic),49.95,1048.95,No
CUST_04092,Male,0,16,One year,Yes,Credit card (automatic),44.25,708.0,No
CUST_04093,Male,0,20,Month-to-month,Yes,Electronic check,81.63,1632.6,No
CUST_04094,Male,1,43,Two year,No,Mailed check,46.34,1992.62,No
CUST_04095,Female,0,44,Month-to-month,Yes,Mailed check,95.37,4196.28,No
CUST_04096,Male,0,47,Month-to-month,No,Credit card (automatic),68.85,3235.95,Yes
CUST_04097,Male,0,19,Two year,Yes,Mailed check,78.94,1499.86,No
CUST_04098,Female,0,48,Month-to-month,Yes,Electronic check,95.51,4584.48,No
CUST_04099,Female,1,69,Two year,Yes,Mailed check,32.88,2268.72,No
CUST_04100,Female,0,11,One year,Yes,Credit card (automatic),65.44,719.84,No
CUST_04101,Female,0,29,Month-to-month,Yes,Credit card (automatic),83.76,2429.04,Yes
CUST_04102,Female,0,45,Two year,Yes,Credit card (automatic),64.77,2914.65,No
CUST_04103,Male,0,68,One year,No,Electronic check,64.89,4412.52,No
CUST_04104,Female,0,36,Month-to-month,Yes,Bank transfer (automatic),79.01,2844.36,Yes
CUST_04105,Male,0,48,Month-to-month,No,Mailed check,72.08,3459.84,No
CUST_04106,Male,0,15,Two year,Yes,Credit card (automatic),43.57,653.55,No
CUST_04107,Female,0,44,Month-to-month,No,Bank transfer (automatic),106.77,4697.88,Yes
CUST_04108,Female,0,67,Two year,No,Credit card (automatic),45.88,3073.96,No
CUST_04109,Female,1,40,Month-to-month,No,Credit card (automatic),53.81,2152.4,No
CUST_04110,Male,0,14,One year,No,Electronic check,48.36,677.04,No
CUST_04111,Female,1,63,Two year,Yes,Electronic check,72.86,4590.18,No
CUST_04112,Female,0,51,Month-to-month,No,Bank transfer (automatic),85.2,4345.2,No
CUST_04113,Female,0,58,One year,No,Credit card (automatic),78.94,4578.52,No
CUST_04114,Female,0,15,Two year,Yes,Mailed check,70.44,1056.6,No
CUST_04115,Female,0,65,Two year,Yes,Mailed check,71.16,4625.4,No
CUST_04116,Male,0,55,One year,Yes,Mailed check,67.53,3714.15,No
CUST_04117,Male,0,10,One year,Yes,Bank transfer (automatic),48.86,488.6,No
CUST_04118,Male,0,42,Two year,Yes,Electronic check,37.41,1571.22,Yes
CUST_04119,Female,0,11,Two year,Yes,Bank transfer (automatic),58.7,645.7,No
CUST_04120,Female,0,16,Two year,Yes,Electronic check,48.33,773.28,No
CUST_04121,Female,0,19,Month-to-month,No,Mailed check,83.48,1586.12,Yes
CUST_04122,Male,0,31,Two year,Yes,Mailed check,54.92,1702.52,No
CUST_04123,Female,0,53,Month-to-month,No,Electronic check,86.13,4564.89,No
CUST_04124,Female,0,8,Month-to-month,Yes,Mailed check,51.93,415.44,No
CUST_04125,Female,0,24,Month-to-month,Yes,Bank transfer (automatic),51.97,1247.28,No
CUST_04126,Male,0,8,Month-to-month,Yes,Electronic check,239.14581239615347,746.4,No
CUST_04127,Female,0,48,Month-to-month,Yes,Mailed check,61.59,2956.32,No
CUST_04128,Male,0,30,Month-to-month,Yes,Credit card (automatic),89.13,2673.9,Yes
CUST_04129,Female,0,58,Month-to-month,Yes,Mailed check,82.79,4801.82,No
CUST_04130,Male,0,55,One year,Yes,Credit card (automatic),89.09,4899.95,Yes
CUST_04131,Male,0,62,Month-to-month,No,Mailed check,100.12,6207.44,Yes
CUST_04132,Male,0,48,Month-to-month,Yes,Credit card (automatic),74.79,3589.92,Yes
CUST_04133,Female,0,4,Month-to-month,Yes,Mailed check,86.98,347.92,Yes
CUST_04134,Female,0,37,Month-to-month,No,Credit card (automatic),57.04,2110.48,No
CUST_04135,Male,0,8,Month-to-month,Yes,Electronic check,73.18,585.44,Yes
CUST_04136,Male,0,1,One year,Yes,Electronic check,76.69,76.69,No
CUST_04137,Female,1,70,Two year,Yes,Credit card (automatic),61.13,4279.1,No
CUST_04138,Female,0,47,Two year,Yes,Mailed check,54.22,2548.34,No
CUST_04139,Male,0,5,Two year,Yes,Bank transfer (automatic),38.83,194.15,No
CUST_04140,Female,0,50,Month-to-month,Yes,Bank transfer (automatic),98.19,4909.5,No
CUST_04141,Female,0,24,Month-to-month,Yes,Bank transfer (automatic),66.39,1593.36,Yes
CUST_04142,Female,0,47,Month-to-month,No,Bank transfer (automatic),99.23,4663.81,Yes
CUST_04143,Female,0,18,Two year,Yes,Credit card (automatic),60.58,1090.44,No
CUST_04144,Male,1,28,Month-to-month,Yes,Electronic check,72.36,2026.08,No
CUST_04145,Female,0,5,One year,No,Electronic check,42.03,210.15,Yes
CUST_04146,Female,0,30,Month-to-month,No,Bank transfer (automatic),63.95,1918.5,No
CUST_04147,Male,1,1,Month-to-month,Yes,Electronic check,103.34,103.34,Yes
CUST_04148,Male,1,46,Two year,No,Credit card (automatic),70.9,3261.4,No
CUST_04149,Female,0,69,Two year,Yes,Bank transfer (automatic),58.74,4053.06,No
CUST_04150,Female,1,31,Two year,Yes,Credit card (automatic),53.32,1652.92,No
CUST_04151,Female,0,70,One year,No,Credit card (automatic),72.36,5065.2,Yes
CUST_04152,Female,1,56,Two year,No,Mailed check,53.31,2985.36,No
CUST_04153,Male,0,28,One year,Yes,Credit card (automatic),72.22,2022.16,No
CUST_04154,Male,0,16,Two year,No,Mailed check,45.37,725.92,No
CUST_04155,Male,0,54,Month-to-month,No,Bank transfer (automatic),100.31,5416.74,Yes
CUST_04156,Female,0,53,One year,Yes,Credit card (automatic),75.1,3980.3,No
CUST_04157,Female,0,12,One year,Yes,Electronic check,56.5,678.0,Yes
CUST_04158,Female,0,20,Month-to-month,Yes,Bank transfer (automatic),99.84,1996.8,Yes
CUST_04159,Female,0,34,Two year,No,Credit card (automatic),54.37,1848.58,No
CUST_04160,Male,0,53,Two year,Yes,Credit card (automatic),38.73,2052.69,No
CUST_04161,Male,0,64,Month-to-month,No,Electronic check,54.66,3498.24,No
CUST_04162,Female,0,23,Month-to-month,Yes,Mailed check,91.98,2115.54,No
CUST_04163,Male,0,27,Month-to-month,Yes,Credit card (automatic),101.91,2751.57,No
CUST_04164,Female,0,17,Two year,No,Credit card (automatic),70.37,1196.29,No
CUST_04165,Female,1,48,One year,No,Electronic check,72.78,3493.44,Yes
CUST_04166,Male,0,21,Month-to-month,Yes,Bank transfer (automatic),58.48,1228.08,No
CUST_04167,Female,0,50,One year,Yes,Credit card (automatic),44.7,2235.0,No
CUST_04168,Female,0,40,Month-to-month,Yes,Mailed check,70.7,2828.0,Yes
CUST_04169,Male,0,3,Two year,Yes,Mailed check,72.75,218.25,No
CUST_04170,Female,0,17,Month-to-month,Yes,Electronic check,107.7,1830.9,No
CUST_04171,Female,0,61,Month-to-month,No,Mailed check,64.48,3933.28,Yes
CUST_04172,Male,0,50,Two year,Yes,Credit card (automatic),68.1,3405.0,No
CUST_04173,Female,0,6,Month-to-month,Yes,Mailed check,84.43,506.58,No
CUST_04174,Male,0,28,Month-to-month,Yes,Credit card (automatic),51.91,1453.48,No
CUST_04175,Female,0,72,Month-to-month,No,Electronic check,82.57,5945.04,Yes
CUST_04176,Male,1,55,Month-to-month,Yes,Mailed check,98.36,5409.8,No
